+9.8002000E+00	+1.0000000E+00	-1.0338325E+02
+9.8044000E+00	+1.0000000E+00	-1.0541775E+02
+9.8086000E+00	+1.0000000E+00	-1.0745154E+02
+9.8128000E+00	+1.0000000E+00	-1.0948463E+02
+9.8170000E+00	+1.0000000E+00	-1.1151700E+02
+9.8212000E+00	+1.0000000E+00	-1.1354868E+02
+9.8254000E+00	+1.0000000E+00	-1.1557965E+02
+9.8296000E+00	+1.0000000E+00	-1.1760991E+02
+9.8338000E+00	+1.0000000E+00	-1.1963948E+02
+9.8380000E+00	+1.0000000E+00	-1.2166836E+02
+9.8422000E+00	+1.0000000E+00	-1.2369653E+02
+9.8464000E+00	+1.0000000E+00	-1.2572402E+02
+9.8506000E+00	+1.0000000E+00	-1.2775081E+02
+9.8548000E+00	+1.0000000E+00	-1.2977692E+02
+9.8590000E+00	+1.0000000E+00	-1.3180233E+02
+9.8632000E+00	+1.0000000E+00	-1.3382706E+02
+9.8674000E+00	+1.0000000E+00	-1.3585111E+02
+9.8716000E+00	+1.0000000E+00	-1.3787447E+02
+9.8758000E+00	+1.0000000E+00	-1.3989715E+02
+9.8800000E+00	+1.0000000E+00	-1.4191916E+02
+9.8842000E+00	+1.0000000E+00	-1.4394048E+02
+9.8884000E+00	+1.0000000E+00	-1.4596113E+02
+9.8926000E+00	+1.0000000E+00	-1.4798111E+02
+9.8968000E+00	+1.0000000E+00	-1.5000041E+02
+9.9010000E+00	+1.0000000E+00	-1.5201905E+02
+9.9052000E+00	+1.0000000E+00	-1.5403701E+02
+9.9094000E+00	+1.0000000E+00	-1.5605430E+02
+9.9136000E+00	+1.0000000E+00	-1.5807093E+02
+9.9178000E+00	+1.0000000E+00	-1.6008690E+02
+9.9220000E+00	+1.0000000E+00	-1.6210220E+02
+9.9262000E+00	+1.0000000E+00	-1.6411684E+02
+9.9304000E+00	+1.0000000E+00	-1.6613082E+02
+9.9346000E+00	+1.0000000E+00	-1.6814414E+02
+9.9388000E+00	+1.0000000E+00	-1.7015680E+02
